,pairs,counts,probs
5568,IGE,276,0.00034350232984188935
5569,IGF,8,9.956589270779402e-06
5570,IGG,183,0.0002277569795690788
5571,IGH,399,0.0004965848898801227
5572,IGI,81,0.00010081046636664144
5573,IGJ,0,0.0
5574,IGK,1,1.2445736588474252e-06
5575,IGL,205,0.0002551376000637222
5576,IGM,38,4.7293799036202156e-05
5577,IGN,214,0.00026633876299334897
5578,IGO,128,0.00015930542833247042
5579,IGP,3,3.7337209765422758e-06
5580,IGQ,0,0.0
5581,IGR,39,4.853837269504958e-05
5582,IGS,37,4.604922537735473e-05
5583,IGT,15,1.8668604882711378e-05
5584,IGU,213,0.0002650941893345016
5585,IGV,0,0.0
5586,IGW,9,1.1201162929626827e-05
5587,IGX,0,0.0
5588,IGY,2,2.4891473176948504e-06
5589,IGZ,0,0.0
5590,IHA,105,0.00013068023417897964
5591,IHB,0,0.0
5592,IHC,0,0.0
5593,IHD,2,2.4891473176948504e-06
5594,IHE,31,3.858178342427018e-05
5595,IHF,1,1.2445736588474252e-06
5596,IHG,0,0.0
5597,IHH,0,0.0
5598,IHI,10,1.2445736588474251e-05
5599,IHJ,0,0.0
5600,IHK,1,1.2445736588474252e-06
5601,IHL,29,3.609263610657533e-05
5602,IHM,6,7.4674419530845516e-06
5603,IHN,9,1.1201162929626827e-05
5604,IHO,18,2.2402325859253653e-05
5605,IHP,0,0.0
5606,IHQ,0,0.0
5607,IHR,6,7.4674419530845516e-06
5608,IHS,4,4.978294635389701e-06
5609,IHT,0,0.0
5610,IHU,18,2.2402325859253653e-05
5611,IHV,0,0.0
5612,IHW,0,0.0
5613,IHX,0,0.0
5614,IHY,2,2.4891473176948504e-06
5615,IHZ,0,0.0
5616,IIA,3,3.7337209765422758e-06
5617,IIB,0,0.0
5618,IIC,0,0.0
5619,IID,1,1.2445736588474252e-06
5620,IIE,1,1.2445736588474252e-06
5621,IIF,0,0.0
5622,IIG,1,1.2445736588474252e-06
5623,IIH,1,1.2445736588474252e-06
5624,III,0,0.0
5625,IIJ,1,1.2445736588474252e-06
5626,IIK,3,3.7337209765422758e-06
5627,IIL,3,3.7337209765422758e-06
5628,IIM,3,3.7337209765422758e-06
5629,IIN,4,4.978294635389701e-06
5630,IIO,1,1.2445736588474252e-06
5631,IIP,1,1.2445736588474252e-06
5632,IIQ,0,0.0
5633,IIR,1,1.2445736588474252e-06
5634,IIS,5,6.222868294237126e-06
5635,IIT,4,4.978294635389701e-06
5636,IIU,1,1.2445736588474252e-06
5637,IIV,0,0.0
5638,IIW,0,0.0
5639,IIX,0,0.0
5640,IIY,0,0.0
5641,IIZ,1,1.2445736588474252e-06
5642,IJA,56,6.969612489545581e-05
5643,IJB,0,0.0
5644,IJC,0,0.0
5645,IJD,0,0.0
5646,IJE,24,2.9869767812338206e-05
5647,IJF,0,0.0
5648,IJG,0,0.0
5649,IJH,1,1.2445736588474252e-06
5650,IJI,9,1.1201162929626827e-05
5651,IJJ,2,2.4891473176948504e-06
5652,IJK,2,2.4891473176948504e-06
5653,IJL,2,2.4891473176948504e-06
5654,IJM,2,2.4891473176948504e-06
5655,IJN,4,4.978294635389701e-06
5656,IJO,26,3.2358915130033056e-05
5657,IJP,0,0.0
5658,IJQ,0,0.0
5659,IJR,0,0.0
5660,IJS,0,0.0
5661,IJT,0,0.0
5662,IJU,3,3.7337209765422758e-06
5663,IJV,0,0.0
5664,IJW,0,0.0
5665,IJX,0,0.0
5666,IJY,0,0.0
5667,IJZ,0,0.0
5668,IKA,108,0.00013441395515552192
5669,IKB,0,0.0
5670,IKC,0,0.0
5671,IKD,2,2.4891473176948504e-06
5672,IKE,188,0.00023397984786331595
5673,IKF,0,0.0
5674,IKG,0,0.0
5675,IKH,27,3.360348878888048e-05
5676,IKI,55,6.845155123660839e-05
5677,IKJ,0,0.0
5678,IKK,27,3.360348878888048e-05
5679,IKL,31,3.858178342427018e-05
5680,IKM,7,8.712015611931977e-06
5681,IKN,5,6.222868294237126e-06
5682,IKO,143,0.0001779740332151818
5683,IKP,2,2.4891473176948504e-06
5684,IKQ,0,0.0
5685,IKR,6,7.4674419530845516e-06
5686,IKS,35,4.356007805965988e-05
5687,IKT,7,8.712015611931977e-06
5688,IKU,43,5.351666733043929e-05
5689,IKV,1,1.2445736588474252e-06
5690,IKW,1,1.2445736588474252e-06
5691,IKX,0,0.0
5692,IKY,4,4.978294635389701e-06
5693,IKZ,1,1.2445736588474252e-06
5694,ILA,361,0.0004492910908439205
5695,ILB,190,0.0002364689951810108
5696,ILC,90,0.00011201162929626828
5697,ILD,189,0.00023522442152216336
5698,ILE,489,0.0006085965191763909
5699,ILF,45,5.600581464813414e-05
5700,ILG,65,8.089728782508264e-05
5701,ILH,68,8.463100880162491e-05
5702,ILI,370,0.0004604922537735473
5703,ILJ,18,2.2402325859253653e-05
5704,ILK,120,0.00014934883906169102
5705,ILL,2625,0.003267005854474491
5706,ILM,87,0.000108277908319726
5707,ILN,19,2.3646899518101078e-05
5708,ILO,191,0.0002377135688398582
5709,ILP,26,3.2358915130033056e-05
5710,ILQ,1,1.2445736588474252e-06
5711,ILR,13,1.6179457565016528e-05
5712,ILS,142,0.00017672945955633437
5713,ILT,108,0.00013441395515552192
5714,ILU,48,5.973953562467641e-05
5715,ILV,97,0.00012072364490820025
5716,ILW,13,1.6179457565016528e-05
5717,ILX,0,0.0
5718,ILY,45,5.600581464813414e-05
5719,ILZ,21,2.613604683579593e-05
5720,IMA,378,0.0004704488430443267
5721,IMB,166,0.0002065992273686726
5722,IMC,18,2.2402325859253653e-05
5723,IMD,5,6.222868294237126e-06
5724,IME,384,0.0004779162849974113
5725,IMF,3,3.7337209765422758e-06
5726,IMG,6,7.4674419530845516e-06
5727,IMH,7,8.712015611931977e-06
5728,IMI,164,0.00020411008005097772
5729,IMJ,1,1.2445736588474252e-06
5730,IMK,25,3.111434147118563e-05
5731,IML,42,5.227209367159186e-05
5732,IMM,208,0.00025887132104026445
5733,IMN,13,1.6179457565016528e-05
5734,IMO,287,0.00035719264008921106
5735,IMP,111,0.0001381476761320642
5736,IMQ,1,1.2445736588474252e-06
5737,IMR,12,1.4934883906169103e-05
5738,IMS,68,8.463100880162491e-05
5739,IMT,4,4.978294635389701e-06
5740,IMU,45,5.600581464813414e-05
5741,IMV,0,0.0
5742,IMW,2,2.4891473176948504e-06
5743,IMX,0,0.0
5744,IMY,4,4.978294635389701e-06
5745,IMZ,3,3.7337209765422758e-06
5746,INA,784,0.0009757457485363814
5747,INB,121,0.00015059341272053846
5748,INC,283,0.00035221434545382136
5749,IND,647,0.0008052391572742841
5750,INE,1555,0.0019353120395077463
5751,INF,52,6.471783026006611e-05
5752,ING,3551,0.004419481062567207
5753,INH,112,0.00013939224979091162
5754,INI,809,0.001006860090007567
5755,INJ,12,1.4934883906169103e-05
5756,INK,543,0.0006758034967541519
5757,INL,71,8.836472977816719e-05
5758,INM,39,4.853837269504958e-05
5759,INN,413,0.0005140089211039866
5760,INO,1052,0.0013092914891074912
5761,INP,9,1.1201162929626827e-05
5762,INQ,19,2.3646899518101078e-05
5763,INR,31,3.858178342427018e-05
5764,INS,1216,0.001513401569158469
5765,INT,469,0.0005837050459994424
5766,INU,43,5.351666733043929e-05
5767,INV,24,2.9869767812338206e-05
5768,INW,35,4.356007805965988e-05
5769,INX,2,2.4891473176948504e-06
5770,INY,26,3.2358915130033056e-05
5771,INZ,126,0.00015681628101477557
5772,IOA,8,9.956589270779402e-06
5773,IOB,6,7.4674419530845516e-06
5774,IOC,42,5.227209367159186e-05
5775,IOD,18,2.2402325859253653e-05
5776,IOE,5,6.222868294237126e-06
5777,IOF,10,1.2445736588474251e-05
5778,IOG,8,9.956589270779402e-06
5779,IOH,3,3.7337209765422758e-06
5780,IOI,8,9.956589270779402e-06
5781,IOJ,2,2.4891473176948504e-06
5782,IOK,15,1.8668604882711378e-05
5783,IOL,179,0.0002227786849336891
5784,IOM,11,1.3690310247321678e-05
5785,ION,431,0.0005364112469632403
5786,IOO,0,0.0
5787,IOP,15,1.8668604882711378e-05
5788,IOQ,2,2.4891473176948504e-06
5789,IOR,151,0.0001879306224859612
5790,IOS,102,0.00012694651320243737
5791,IOT,139,0.0001729957385797921
5792,IOU,62,7.716356684854036e-05
5793,IOV,47,5.849496196582899e-05
5794,IOW,6,7.4674419530845516e-06
5795,IOX,2,2.4891473176948504e-06
5796,IOY,2,2.4891473176948504e-06
5797,IOZ,15,1.8668604882711378e-05
5798,IPA,74,9.209845075470946e-05
5799,IPB,1,1.2445736588474252e-06
5800,IPC,6,7.4674419530845516e-06
5801,IPD,0,0.0
5802,IPE,87,0.000108277908319726
5803,IPF,14,1.7424031223863953e-05
5804,IPG,0,0.0
5805,IPH,13,1.6179457565016528e-05
5806,IPI,59,7.342984587199809e-05
5807,IPJ,0,0.0
5808,IPK,32,3.9826357083117606e-05
5809,IPL,32,3.9826357083117606e-05
5810,IPM,8,9.956589270779402e-06
5811,IPN,7,8.712015611931977e-06
5812,IPO,66,8.214186148393006e-05
5813,IPP,322,0.0004007527181488709
5814,IPQ,0,0.0
5815,IPR,25,3.111434147118563e-05
5816,IPS,62,7.716356684854036e-05
5817,IPT,12,1.4934883906169103e-05
5818,IPU,11,1.3690310247321678e-05
5819,IPV,0,0.0
5820,IPW,5,6.222868294237126e-06
5821,IPX,0,0.0
5822,IPY,1,1.2445736588474252e-06
5823,IPZ,2,2.4891473176948504e-06
5824,IQA,1,1.2445736588474252e-06
5825,IQB,1,1.2445736588474252e-06
5826,IQC,0,0.0
5827,IQD,0,0.0
5828,IQE,0,0.0
5829,IQF,0,0.0
5830,IQG,0,0.0
5831,IQH,0,0.0
5832,IQI,8,9.956589270779402e-06
5833,IQJ,0,0.0
5834,IQK,0,0.0
5835,IQL,0,0.0
5836,IQM,0,0.0
5837,IQN,0,0.0
5838,IQO,0,0.0
5839,IQP,0,0.0
5840,IQQ,0,0.0
5841,IQR,0,0.0
5842,IQS,0,0.0
5843,IQT,0,0.0
5844,IQU,85,0.00010578876100203115
5845,IQV,0,0.0
5846,IQW,0,0.0
5847,IQX,0,0.0
5848,IQY,0,0.0
5849,IQZ,0,0.0
5850,IRA,349,0.0004343562069377514
5851,IRB,25,3.111434147118563e-05
5852,IRC,95,0.0001182344975905054
5853,IRD,72,8.960930343701461e-05
5854,IRE,441,0.0005488569835517145
5855,IRF,7,8.712015611931977e-06
5856,IRG,42,5.227209367159186e-05
5857,IRH,10,1.2445736588474251e-05
5858,IRI,215,0.0002675833366521964
5859,IRJ,5,6.222868294237126e-06
5860,IRK,161,0.00020037635907443546
5861,IRL,56,6.969612489545581e-05
5862,IRM,45,5.600581464813414e-05
5863,IRN,63,7.840814050738779e-05
5864,IRO,237,0.0002949639571468398
5865,IRP,11,1.3690310247321678e-05
5866,IRQ,0,0.0
5867,IRR,90,0.00011201162929626828
5868,IRS,107,0.00013316938149667449
5869,IRT,93,0.00011574535027281055
5870,IRU,28,3.4848062447727906e-05
5871,IRV,18,2.2402325859253653e-05
5872,IRW,6,7.4674419530845516e-06
5873,IRX,0,0.0
5874,IRY,11,1.3690310247321678e-05
5875,IRZ,24,2.9869767812338206e-05
5876,ISA,244,0.00030367597275877175
5877,ISB,86,0.00010703333466087858
5878,ISC,378,0.0004704488430443267
5879,ISD,27,3.360348878888048e-05
5880,ISE,584,0.0007268310167668963
5881,ISF,6,7.4674419530845516e-06
5882,ISG,20,2.4891473176948503e-05
5883,ISH,543,0.0006758034967541519
5884,ISI,237,0.0002949639571468398
5885,ISJ,9,1.1201162929626827e-05
5886,ISK,194,0.0002414472898164005
5887,ISL,133,0.00016552829662670756
5888,ISM,89,0.00011076705563742085
5889,ISN,66,8.214186148393006e-05
5890,ISO,323,0.00040199729180771836
5891,ISP,47,5.849496196582899e-05
5892,ISQ,6,7.4674419530845516e-06
5893,ISR,19,2.3646899518101078e-05
5894,ISS,500,0.0006222868294237127
5895,IST,793,0.0009869469114660082
5896,ISU,24,2.9869767812338206e-05
5897,ISV,6,7.4674419530845516e-06
5898,ISW,34,4.2315504400812456e-05
5899,ISX,0,0.0
5900,ISY,10,1.2445736588474251e-05
5901,ISZ,65,8.089728782508264e-05
5902,ITA,317,0.0003945298498546338
5903,ITB,11,1.3690310247321678e-05
5904,ITC,170,0.0002115775220040623
5905,ITD,0,0.0
5906,ITE,441,0.0005488569835517145
5907,ITF,9,1.1201162929626827e-05
5908,ITG,8,9.956589270779402e-06
5909,ITH,282,0.0003509697717949739
5910,ITI,150,0.00018668604882711377
5911,ITJ,3,3.7337209765422758e-06
5912,ITK,62,7.716356684854036e-05
5913,ITL,67,8.338643514277749e-05
5914,ITM,55,6.845155123660839e-05
5915,ITN,46,5.725038830698156e-05
5916,ITO,274,0.0003410131825241945
5917,ITP,1,1.2445736588474252e-06
5918,ITQ,0,0.0
5919,ITR,95,0.0001182344975905054
5920,ITS,219,0.0002725616312875861
5921,ITT,878,0.0010927356724680394
5922,ITU,49,6.098410928352384e-05
5923,ITV,9,1.1201162929626827e-05
5924,ITW,17,2.1157752200406228e-05
5925,ITX,0,0.0
5926,ITY,49,6.098410928352384e-05
5927,ITZ,658,0.0008189294675216058
5928,IUA,0,0.0
5929,IUB,7,8.712015611931977e-06
5930,IUC,10,1.2445736588474251e-05
5931,IUD,9,1.1201162929626827e-05
5932,IUE,4,4.978294635389701e-06
5933,IUF,9,1.1201162929626827e-05
5934,IUG,5,6.222868294237126e-06
5935,IUH,0,0.0
5936,IUI,0,0.0
5937,IUJ,0,0.0
5938,IUK,25,3.111434147118563e-05
5939,IUL,38,4.7293799036202156e-05
5940,IUM,16,1.9913178541558803e-05
5941,IUN,12,1.4934883906169103e-05
5942,IUO,3,3.7337209765422758e-06
5943,IUP,0,0.0
5944,IUQ,0,0.0
5945,IUR,16,1.9913178541558803e-05
5946,IUS,165,0.00020535465370982516
5947,IUT,16,1.9913178541558803e-05
5948,IUU,0,0.0
5949,IUV,0,0.0
5950,IUW,0,0.0
5951,IUX,0,0.0
5952,IUY,0,0.0
5953,IUZ,9,1.1201162929626827e-05
5954,IVA,212,0.00026384961567565415
5955,IVB,0,0.0
5956,IVC,0,0.0
5957,IVD,1,1.2445736588474252e-06
5958,IVE,358,0.0004455573698673782
5959,IVF,0,0.0
5960,IVG,0,0.0
5961,IVH,1,1.2445736588474252e-06
5962,IVI,158,0.00019664263809789317
5963,IVJ,2,2.4891473176948504e-06
5964,IVK,9,1.1201162929626827e-05
5965,IVL,8,9.956589270779402e-06
5966,IVM,0,0.0
5967,IVN,10,1.2445736588474251e-05
5968,IVO,50,6.222868294237126e-05
5969,IVP,0,0.0
5970,IVQ,0,0.0
5971,IVR,8,9.956589270779402e-06
5972,IVS,4,4.978294635389701e-06
5973,IVT,0,0.0
5974,IVU,5,6.222868294237126e-06
5975,IVV,1,1.2445736588474252e-06
5976,IVW,0,0.0
5977,IVX,0,0.0
5978,IVY,5,6.222868294237126e-06
5979,IVZ,0,0.0
5980,IWA,71,8.836472977816719e-05
5981,IWB,0,0.0
5982,IWC,0,0.0
5983,IWD,0,0.0
5984,IWE,22,2.7380620494643356e-05
5985,IWF,0,0.0
5986,IWG,0,0.0
5987,IWH,0,0.0
5988,IWI,16,1.9913178541558803e-05
5989,IWJ,0,0.0
5990,IWK,2,2.4891473176948504e-06
5991,IWL,0,0.0
5992,IWM,0,0.0
5993,IWN,0,0.0
5994,IWO,17,2.1157752200406228e-05
5995,IWP,0,0.0
5996,IWQ,0,0.0
5997,IWR,0,0.0
5998,IWS,0,0.0
5999,IWT,0,0.0
6000,IWU,6,7.4674419530845516e-06
6001,IWV,0,0.0
6002,IWW,0,0.0
6003,IWX,0,0.0
6004,IWY,1,1.2445736588474252e-06
6005,IWZ,0,0.0
6006,IXA,8,9.956589270779402e-06
6007,IXB,3,3.7337209765422758e-06
6008,IXC,4,4.978294635389701e-06
6009,IXD,2,2.4891473176948504e-06
6010,IXE,22,2.7380620494643356e-05
6011,IXF,1,1.2445736588474252e-06
6012,IXG,0,0.0
6013,IXH,0,0.0
6014,IXI,11,1.3690310247321678e-05
6015,IXJ,0,0.0
6016,IXK,1,1.2445736588474252e-06
6017,IXL,5,6.222868294237126e-06
6018,IXM,3,3.7337209765422758e-06
6019,IXN,4,4.978294635389701e-06
6020,IXO,12,1.4934883906169103e-05
6021,IXP,0,0.0
6022,IXQ,0,0.0
6023,IXR,0,0.0
6024,IXS,12,1.4934883906169103e-05
6025,IXT,15,1.8668604882711378e-05
6026,IXU,0,0.0
6027,IXV,0,0.0
6028,IXW,0,0.0
6029,IXX,0,0.0
6030,IXY,0,0.0
6031,IXZ,0,0.0
6032,IYA,80,9.956589270779401e-05
6033,IYB,0,0.0
6034,IYC,1,1.2445736588474252e-06
6035,IYD,0,0.0
6036,IYE,17,2.1157752200406228e-05
6037,IYF,0,0.0
6038,IYG,1,1.2445736588474252e-06
6039,IYH,0,0.0
6040,IYI,6,7.4674419530845516e-06
6041,IYJ,0,0.0
6042,IYK,0,0.0
6043,IYL,0,0.0
6044,IYM,0,0.0
6045,IYN,3,3.7337209765422758e-06
6046,IYO,9,1.1201162929626827e-05
6047,IYP,0,0.0
6048,IYQ,0,0.0
6049,IYR,0,0.0
6050,IYS,0,0.0
6051,IYT,0,0.0
6052,IYU,3,3.7337209765422758e-06
6053,IYV,0,0.0
6054,IYW,0,0.0
6055,IYX,0,0.0
6056,IYY,0,0.0
6057,IYZ,0,0.0
6058,IZA,160,0.00019913178541558802
6059,IZB,2,2.4891473176948504e-06
6060,IZC,12,1.4934883906169103e-05
6061,IZD,8,9.956589270779402e-06
6062,IZE,119,0.0001481042654028436
6063,IZF,2,2.4891473176948504e-06
6064,IZG,8,9.956589270779402e-06
6065,IZH,6,7.4674419530845516e-06
6066,IZI,85,0.00010578876100203115
6067,IZJ,2,2.4891473176948504e-06
6068,IZK,3,3.7337209765422758e-06
6069,IZL,7,8.712015611931977e-06
6070,IZM,20,2.4891473176948503e-05
6071,IZN,11,1.3690310247321678e-05
6072,IZO,65,8.089728782508264e-05
6073,IZP,3,3.7337209765422758e-06
6074,IZQ,1,1.2445736588474252e-06
6075,IZR,13,1.6179457565016528e-05
6076,IZS,5,6.222868294237126e-06
6077,IZT,3,3.7337209765422758e-06
6078,IZU,38,4.7293799036202156e-05
6079,IZV,5,6.222868294237126e-06
6080,IZW,2,2.4891473176948504e-06
6081,IZX,0,0.0
6082,IZY,5,6.222868294237126e-06
6083,IZZ,152,0.00018917519614480862
6084,JAA,4,4.978294635389701e-06
6085,JAB,45,5.600581464813414e-05
6086,JAC,120,0.00014934883906169102
6087,JAD,36,4.4804651718507306e-05
6088,JAE,25,3.111434147118563e-05
6089,JAF,19,2.3646899518101078e-05
6090,JAG,52,6.471783026006611e-05
6091,JAH,37,4.604922537735473e-05
6092,JAI,20,2.4891473176948503e-05
6093,JAJ,12,1.4934883906169103e-05
6094,JAK,76,9.458759807240431e-05
6095,JAL,50,6.222868294237126e-05
6096,JAM,76,9.458759807240431e-05
6097,JAN,337,0.0004194213230315823
6098,JAO,4,4.978294635389701e-06
6099,JAP,8,9.956589270779402e-06
6100,JAQ,14,1.7424031223863953e-05
6101,JAR,204,0.00025389302640487475
6102,JAS,122,0.00015183798637938587
6103,JAT,14,1.7424031223863953e-05
6104,JAU,21,2.613604683579593e-05
6105,JAV,33,4.107093074196503e-05
6106,JAW,18,2.2402325859253653e-05
6107,JAX,2,2.4891473176948504e-06
6108,JAY,41,5.102752001274443e-05
6109,JAZ,15,1.8668604882711378e-05
6110,JBA,2,2.4891473176948504e-06
6111,JBB,0,0.0
6112,JBC,0,0.0
6113,JBD,0,0.0
6114,JBE,0,0.0
6115,JBF,0,0.0
6116,JBG,0,0.0
6117,JBH,1,1.2445736588474252e-06
6118,JBI,0,0.0
6119,JBJ,0,0.0
6120,JBK,0,0.0
6121,JBL,0,0.0
6122,JBM,0,0.0
6123,JBN,0,0.0
6124,JBO,0,0.0
6125,JBP,0,0.0
6126,JBQ,0,0.0
6127,JBR,0,0.0
6128,JBS,0,0.0
6129,JBT,0,0.0
6130,JBU,0,0.0
6131,JBV,0,0.0
6132,JBW,0,0.0
6133,JBX,0,0.0
6134,JBY,0,0.0
6135,JBZ,0,0.0
6136,JCA,5,6.222868294237126e-06
6137,JCB,0,0.0
6138,JCC,0,0.0
6139,JCD,0,0.0
6140,JCE,3,3.7337209765422758e-06
6141,JCF,0,0.0
6142,JCG,0,0.0
6143,JCH,9,1.1201162929626827e-05
6144,JCI,13,1.6179457565016528e-05
6145,JCJ,0,0.0
6146,JCK,0,0.0
6147,JCL,0,0.0
6148,JCM,0,0.0
6149,JCN,0,0.0
6150,JCO,1,1.2445736588474252e-06
6151,JCP,0,0.0
6152,JCQ,0,0.0
6153,JCR,0,0.0
6154,JCS,0,0.0
6155,JCT,0,0.0
6156,JCU,0,0.0
6157,JCV,0,0.0
6158,JCW,0,0.0
6159,JCX,0,0.0
6160,JCY,0,0.0
6161,JCZ,12,1.4934883906169103e-05
6162,JDA,16,1.9913178541558803e-05
6163,JDB,0,0.0
6164,JDC,0,0.0
6165,JDD,0,0.0
6166,JDE,2,2.4891473176948504e-06
6167,JDF,0,0.0
6168,JDG,0,0.0
6169,JDH,0,0.0
6170,JDI,5,6.222868294237126e-06
6171,JDJ,0,0.0
6172,JDK,0,0.0
6173,JDL,0,0.0
6174,JDM,0,0.0
6175,JDN,0,0.0
6176,JDO,3,3.7337209765422758e-06
6177,JDP,0,0.0
6178,JDQ,0,0.0
6179,JDR,1,1.2445736588474252e-06
6180,JDS,0,0.0
6181,JDT,0,0.0
6182,JDU,4,4.978294635389701e-06
6183,JDV,0,0.0
6184,JDW,0,0.0
6185,JDX,0,0.0
6186,JDY,1,1.2445736588474252e-06
6187,JDZ,0,0.0
6188,JEA,66,8.214186148393006e-05
6189,JEB,4,4.978294635389701e-06
6190,JEC,9,1.1201162929626827e-05
6191,JED,22,2.7380620494643356e-05
6192,JEE,18,2.2402325859253653e-05
6193,JEF,28,3.4848062447727906e-05
6194,JEG,4,4.978294635389701e-06
6195,JEH,4,4.978294635389701e-06
6196,JEI,7,8.712015611931977e-06
6197,JEJ,0,0.0
6198,JEK,18,2.2402325859253653e-05
6199,JEL,59,7.342984587199809e-05
6200,JEM,15,1.8668604882711378e-05
6201,JEN,127,0.000158060854673623
6202,JEO,3,3.7337209765422758e-06
6203,JEP,9,1.1201162929626827e-05
6204,JEQ,2,2.4891473176948504e-06
6205,JER,149,0.00018544147516826636
6206,JES,85,0.00010578876100203115
6207,JET,22,2.7380620494643356e-05
6208,JEU,12,1.4934883906169103e-05
6209,JEV,18,2.2402325859253653e-05
6210,JEW,43,5.351666733043929e-05
6211,JEX,1,1.2445736588474252e-06
6212,JEY,3,3.7337209765422758e-06
6213,JEZ,12,1.4934883906169103e-05
6214,JFA,2,2.4891473176948504e-06
6215,JFB,0,0.0
6216,JFC,0,0.0
6217,JFD,0,0.0
6218,JFE,0,0.0
6219,JFF,0,0.0
6220,JFG,0,0.0
6221,JFH,0,0.0
6222,JFI,0,0.0
6223,JFJ,0,0.0
6224,JFK,0,0.0
6225,JFL,0,0.0
6226,JFM,0,0.0
6227,JFN,0,0.0
6228,JFO,0,0.0
6229,JFP,0,0.0
6230,JFQ,0,0.0
6231,JFR,0,0.0
6232,JFS,0,0.0
6233,JFT,0,0.0
6234,JFU,0,0.0
6235,JFV,0,0.0
6236,JFW,0,0.0
6237,JFX,0,0.0
6238,JFY,0,0.0
6239,JFZ,0,0.0
6240,JGA,1,1.2445736588474252e-06
6241,JGB,0,0.0
6242,JGC,0,0.0
6243,JGD,0,0.0
6244,JGE,0,0.0
6245,JGF,0,0.0
6246,JGG,0,0.0
6247,JGH,0,0.0
6248,JGI,0,0.0
6249,JGJ,0,0.0
6250,JGK,0,0.0
6251,JGL,0,0.0
6252,JGM,0,0.0
6253,JGN,0,0.0
6254,JGO,0,0.0
6255,JGP,0,0.0
6256,JGQ,0,0.0
6257,JGR,1,1.2445736588474252e-06
6258,JGS,0,0.0
6259,JGT,0,0.0
6260,JGU,0,0.0
6261,JGV,0,0.0
6262,JGW,0,0.0
6263,JGX,0,0.0
6264,JGY,0,0.0
6265,JGZ,0,0.0
6266,JHA,8,9.956589270779402e-06
6267,JHB,0,0.0
6268,JHC,0,0.0
6269,JHD,0,0.0
6270,JHE,0,0.0
6271,JHF,0,0.0
6272,JHG,0,0.0
6273,JHH,0,0.0
6274,JHI,0,0.0
6275,JHJ,0,0.0
6276,JHK,0,0.0
6277,JHL,0,0.0
6278,JHM,0,0.0
6279,JHN,0,0.0
6280,JHO,2,2.4891473176948504e-06
6281,JHP,0,0.0
6282,JHQ,0,0.0
6283,JHR,0,0.0
6284,JHS,0,0.0
6285,JHT,0,0.0
6286,JHU,1,1.2445736588474252e-06
6287,JHV,0,0.0
6288,JHW,0,0.0
6289,JHX,0,0.0
6290,JHY,0,0.0
6291,JHZ,0,0.0
6292,JIA,71,8.836472977816719e-05
6293,JIB,10,1.2445736588474251e-05
6294,JIC,30,3.7337209765422756e-05
6295,JID,7,8.712015611931977e-06
6296,JIE,4,4.978294635389701e-06
6297,JIF,1,1.2445736588474252e-06
6298,JIG,4,4.978294635389701e-06
6299,JIH,3,3.7337209765422758e-06
6300,JII,1,1.2445736588474252e-06
6301,JIJ,2,2.4891473176948504e-06
6302,JIK,6,7.4674419530845516e-06
6303,JIL,20,2.4891473176948503e-05
6304,JIM,74,9.209845075470946e-05
6305,JIN,32,3.9826357083117606e-05
6306,JIO,7,8.712015611931977e-06
6307,JIP,3,3.7337209765422758e-06
6308,JIQ,0,0.0
6309,JIR,17,2.1157752200406228e-05
6310,JIS,9,1.1201162929626827e-05
6311,JIT,8,9.956589270779402e-06
6312,JIU,0,0.0
6313,JIV,4,4.978294635389701e-06
6314,JIW,4,4.978294635389701e-06
6315,JIX,0,0.0
6316,JIY,2,2.4891473176948504e-06
6317,JIZ,0,0.0
6318,JJA,10,1.2445736588474251e-05
6319,JJB,0,0.0
6320,JJC,0,0.0
6321,JJD,0,0.0
6322,JJE,1,1.2445736588474252e-06
6323,JJF,0,0.0
6324,JJG,0,0.0
6325,JJH,0,0.0
6326,JJI,0,0.0
6327,JJJ,0,0.0
6328,JJK,0,0.0
6329,JJL,0,0.0
6330,JJM,0,0.0
6331,JJN,0,0.0
6332,JJO,0,0.0
6333,JJP,0,0.0
6334,JJQ,0,0.0
6335,JJR,0,0.0
6336,JJS,0,0.0
6337,JJT,0,0.0
6338,JJU,0,0.0
6339,JJV,0,0.0
6340,JJW,0,0.0
6341,JJX,0,0.0
6342,JJY,0,0.0
6343,JJZ,0,0.0
6344,JKA,13,1.6179457565016528e-05
6345,JKB,0,0.0
6346,JKC,0,0.0
6347,JKD,0,0.0
6348,JKE,0,0.0
6349,JKF,0,0.0
6350,JKG,0,0.0
6351,JKH,0,0.0
6352,JKI,2,2.4891473176948504e-06
6353,JKJ,0,0.0
6354,JKK,0,0.0
6355,JKL,0,0.0
6356,JKM,0,0.0
6357,JKN,0,0.0
6358,JKO,27,3.360348878888048e-05
6359,JKP,0,0.0
6360,JKQ,0,0.0
6361,JKR,1,1.2445736588474252e-06
6362,JKS,1,1.2445736588474252e-06
6363,JKT,0,0.0
6364,JKU,3,3.7337209765422758e-06
6365,JKV,0,0.0
6366,JKW,0,0.0
6367,JKX,0,0.0
6368,JKY,0,0.0
6369,JKZ,0,0.0
6370,JLA,4,4.978294635389701e-06
6371,JLB,0,0.0
6372,JLC,0,0.0
6373,JLD,0,0.0
6374,JLE,0,0.0
6375,JLF,0,0.0
6376,JLG,0,0.0
6377,JLH,0,0.0
6378,JLI,3,3.7337209765422758e-06
6379,JLJ,0,0.0
6380,JLK,0,0.0
