,name,gender,count,eligible,vowels,rem_count
20898,Converse,M,20,,2,0
20899,Conway,M,2270,,2,0
20900,Conwell,M,49,,3,0
20901,Conya,F,65,,2,0
20902,Conye,M,8,,2,0
20903,Conzuelo,F,5,,1,0
20904,Conzy,F,6,,3,0
20905,Cookie,F,573,,1,0
20906,Cooledge,M,12,,1,0
20907,Cooley,M,10,,1,0
20908,Coolidge,M,372,,1,0
20909,Coopar,M,14,,2,0
20910,Cooper,F,1799,,2,0
20911,Cooper,M,85528,,2,0
20912,Cope,M,79,,3,0
20913,Copelan,M,86,,2,0
20914,Copeland,F,152,,2,0
20915,Copeland,M,656,,2,0
20916,Copelin,M,24,,2,0
20917,Copelyn,F,69,,2,0
20918,Copelynn,F,53,,2,0
20919,Copen,M,31,,3,0
20920,Copper,F,81,,3,0
20921,Copper,M,216,,3,0
20922,Cor,M,7,,4,0
20923,Cora,F,136535,,3,0
20924,Cora,M,393,,3,0
20925,Corabel,F,27,,2,0
20926,Corabell,F,26,,2,0
20927,Corabella,F,22,,1,0
20928,Corabelle,F,379,,1,0
20929,Corabeth,F,7,,2,0
20930,Corah,F,332,,3,0
20931,Coraima,F,594,,1,0
20932,Coraine,F,5,,1,0
20933,Coral,F,10094,,3,0
20934,Coral,M,191,,3,0
20935,Coralai,F,24,,1,0
20936,Coralea,F,17,,1,0
20937,Coralee,F,2317,,1,0
20938,Coraleen,F,10,,1,0
20939,Coralei,F,55,,1,0
20940,Coraleigh,F,123,,1,0
20941,Coralena,F,9,,1,0
20942,Coralene,F,22,,1,0
20943,Coralia,F,41,,1,0
20944,Coralie,F,2509,,1,0
20945,Coralin,F,6,,2,0
20946,Coralina,F,33,,1,0
20947,Coraline,F,3823,,1,0
20948,Coralis,F,25,,2,0
20949,Coralito,F,5,,1,0
20950,Coraliz,F,6,,2,0
20951,Coralline,F,12,,1,0
20952,Coraly,F,6,,2,0
20953,Coralyn,F,918,,2,0
20954,Coralyne,F,31,,1,0
20955,Coralynn,F,529,,2,0
20956,Coralynne,F,12,,1,0
20957,Coralys,F,5,,2,0
20958,Coramae,F,38,,1,0
20959,Coran,M,76,,3,0
20960,Corando,M,12,,2,0
20961,Coray,M,54,,2,0
20962,Corayma,F,75,,1,0
20963,Corazon,F,265,,2,0
20964,Corban,F,6,,3,0
20965,Corban,M,3215,,3,0
20966,Corben,M,1470,,3,0
20967,Corbet,M,328,,3,0
20968,Corbett,M,2333,,3,0
20969,Corbi,F,5,,3,0
20970,Corbie,F,12,,2,0
20971,Corbie,M,5,,2,0
20972,Corbin,F,576,,3,0
20973,Corbin,M,35460,,3,0
20974,Corbit,M,54,,3,0
20975,Corbitt,M,94,,3,0
20976,Corbon,M,5,,3,0
20977,Corby,F,303,,3,0
20978,Corby,M,1345,,3,0
20979,Corbyn,F,363,,3,0
20980,Corbyn,M,2413,,3,0
20981,Corbynn,F,5,,3,0
20982,Cord,M,1708,,4,0
20983,Corda,F,576,,3,0
20984,Corda,M,12,,3,0
20985,Cordae,F,5,,2,0
20986,Cordae,M,513,,2,0
20987,Cordai,M,95,,2,0
20988,Cordairo,M,32,,1,0
20989,Cordale,M,564,,2,0
20990,Cordalro,M,10,,2,0
20991,Cordara,M,29,,2,0
20992,Cordarell,M,16,,2,0
20993,Cordarian,M,12,,1,0
20994,Cordario,M,41,,1,0
20995,Cordarious,M,127,,0,0
20996,Cordaris,M,5,,2,0
20997,Cordarius,M,935,,1,0
20998,Cordaro,M,475,,2,0
20999,Cordarrel,M,62,,2,0
21000,Cordarrell,M,80,,2,0
21001,Cordarrius,M,114,,1,0
21002,Cordarro,M,105,,2,0
21003,Cordarrow,M,7,,2,0
21004,Cordarryl,M,157,,2,0
21005,Cordaryl,M,181,,2,0
21006,Cordasia,F,51,,1,0
21007,Corday,M,193,,2,0
21008,Corddaryl,M,5,,2,0
21009,Corde,F,5,,3,0
21010,Corde,M,590,,3,0
21011,Cordea,M,5,,2,0
21012,Cordeja,F,5,,2,0
21013,Cordel,M,427,,3,0
21014,Cordelia,F,11264,,1,0
21015,Cordell,F,148,,3,0
21016,Cordell,M,10262,,3,0
21017,Cordella,F,382,,2,0
21018,Cordelle,F,5,,2,0
21019,Cordelle,M,89,,2,0
21020,Cordellia,F,51,,1,0
21021,Cordelra,M,6,,2,0
21022,Cordelro,M,60,,2,0
21023,Corden,M,36,,3,0
21024,Cordera,M,134,,2,0
21025,Corderal,M,19,,2,0
21026,Corderall,M,5,,2,0
21027,Corderia,M,7,,1,0
21028,Corderial,M,5,,1,0
21029,Corderick,M,5,,2,0
21030,Corderio,M,24,,1,0
21031,Corderious,M,5,,0,0
21032,Corderius,M,79,,1,0
21033,Cordero,F,9,,2,0
21034,Cordero,M,1721,,2,0
21035,Corderra,M,36,,2,0
21036,Corderrius,M,11,,1,0
21037,Corderro,M,248,,2,0
21038,Cordes,M,5,,3,0
21039,Cordeshia,F,5,,1,0
21040,Cordey,M,11,,2,0
21041,Cordez,M,15,,3,0
21042,Cordia,F,1464,,2,0
21043,Cordie,F,2078,,2,0
21044,Cordie,M,167,,2,0
21045,Cordilia,F,22,,1,0
21046,Cordin,M,15,,3,0
21047,Cordis,M,58,,3,0
21048,Cordney,F,12,,2,0
21049,Cordney,M,190,,2,0
21050,Cordon,M,61,,3,0
21051,Cordula,F,21,,2,0
21052,Cordy,F,41,,3,0
21053,Cordy,M,32,,3,0
21054,Corea,F,22,,2,0
21055,Corean,F,926,,2,0
21056,Coreatha,F,7,,1,0
21057,Coree,F,395,,2,0
21058,Coree,M,166,,2,0
21059,Coreen,F,2475,,2,0
21060,Coreena,F,345,,1,0
21061,Coreene,F,5,,1,0
21062,Corell,M,27,,3,0
21063,Corella,F,59,,2,0
21064,Corelle,F,5,,2,0
21065,Coren,F,109,,3,0
21066,Coren,M,148,,3,0
21067,Corena,F,1516,,2,0
21068,Corene,F,3919,,2,0
21069,Corenia,F,18,,1,0
21070,Corenna,F,25,,2,0
21071,Corenne,F,24,,2,0
21072,Corenthia,F,23,,1,0
21073,Corentin,M,5,,2,0
21074,Coreon,M,89,,2,0
21075,Coreta,F,12,,2,0
21076,Coretha,F,505,,2,0
21077,Coretta,F,2381,,2,0
21078,Corette,F,6,,2,0
21079,Corey,F,8892,,2,0
21080,Corey,M,181780,,2,0
21081,Coreyana,F,18,,0,0
21082,Coreyanna,F,12,,0,0
21083,Coreyion,M,6,,0,0
21084,Coreyon,M,163,,1,0
21085,Coreyona,F,8,,0,0
21086,Coreyonna,F,5,,0,0
21087,Corgan,M,131,,3,0
21088,Cori,F,11402,,3,0
21089,Cori,M,1172,,3,0
21090,Coriah,F,5,,2,0
21091,Corian,F,21,,2,0
21092,Corian,M,288,,2,0
21093,Coriana,F,270,,1,0
21094,Coriann,F,119,,2,0
21095,Corianna,F,341,,1,0
21096,Corianne,F,379,,1,0
21097,Corie,F,3584,,2,0
21098,Corie,M,1006,,2,0
21099,Corielle,F,31,,1,0
21100,Coriene,F,55,,1,0
21101,Corienne,F,5,,1,0
21102,Corieon,M,10,,1,0
21103,Corii,F,5,,2,0
21104,Corin,F,1681,,3,0
21105,Corin,M,903,,3,0
21106,Corina,F,15541,,2,0
21107,Corinda,F,297,,2,0
21108,Corine,F,14529,,2,0
21109,Corine,M,17,,2,0
21110,Corinn,F,635,,3,0
21111,Corinna,F,6860,,2,0
21112,Corinne,F,48133,,2,0
21113,Corinne,M,15,,2,0
21114,Corinth,F,10,,3,0
21115,Corintha,F,15,,2,0
21116,Corinthia,F,1109,,1,0
21117,Corinthian,F,197,,1,0
21118,Corinthian,M,718,,1,0
21119,Corinthians,M,26,,1,0
21120,Corion,M,321,,2,0
21121,Corionna,F,50,,1,0
21122,Corisa,F,139,,2,0
21123,Corisha,F,23,,2,0
21124,Corissa,F,2032,,2,0
21125,Corita,F,163,,2,0
21126,Coriyah,F,5,,1,0
21127,Corkey,M,34,,2,0
21128,Corky,F,51,,3,0
21129,Corky,M,611,,3,0
21130,Corla,F,56,,3,0
21131,Corlee,F,5,,2,0
21132,Corleen,F,96,,2,0
21133,Corlene,F,91,,2,0
21134,Corleone,M,120,,1,0
21135,Corless,F,7,,3,0
21136,Corletta,F,14,,2,0
21137,Corlette,F,91,,2,0
21138,Corley,F,311,,2,0
21139,Corley,M,255,,2,0
21140,Corlin,M,17,,3,0
21141,Corlis,F,483,,3,0
21142,Corlis,M,32,,3,0
21143,Corliss,F,2848,,3,0
21144,Corliss,M,343,,3,0
21145,Corlyn,F,27,,3,0
21146,Corma,F,10,,3,0
21147,Cormac,M,2630,,3,0
21148,Cormack,M,16,,3,0
21149,Corman,M,5,,3,0
21150,Cormari,M,7,,2,0
21151,Cormarion,M,15,,1,0
21152,Cormick,M,116,,3,0
21153,Corneal,F,5,,2,0
21154,Corneal,M,22,,2,0
21155,Cornealius,M,5,,0,0
21156,Corneall,M,6,,2,0
21157,Cornecia,F,6,,1,0
21158,Corneil,M,21,,2,0
21159,Corneilius,M,48,,0,0
21160,Corneilous,M,10,,0,0
21161,Corneilus,M,340,,1,0
21162,Corneisha,F,128,,1,0
21163,Cornel,M,1161,,3,0
21164,Cornelia,F,21865,,1,0
21165,Cornelia,M,26,,1,0
21166,Cornelieus,M,6,,0,0
21167,Cornelio,M,1534,,1,0
21168,Cornelious,F,113,,0,0
21169,Cornelious,M,2478,,0,0
21170,Cornelis,M,25,,2,0
21171,Cornelius,F,642,,1,0
21172,Cornelius,M,35856,,1,0
21173,Cornell,F,348,,3,0
21174,Cornell,M,11150,,3,0
21175,Cornella,F,72,,2,0
21176,Cornelle,M,16,,2,0
21177,Cornellia,F,37,,1,0
21178,Cornellius,M,144,,1,0
21179,Corneluis,M,247,,1,0
21180,Cornesha,F,211,,2,0
21181,Corneshia,F,80,,1,0
21182,Cornesia,F,10,,1,0
21183,Cornetta,F,32,,2,0
21184,Corney,M,65,,2,0
21185,Cornia,F,10,,2,0
21186,Cornie,F,172,,2,0
21187,Cornie,M,168,,2,0
21188,Cornisha,F,227,,2,0
21189,Corniya,F,45,,1,0
21190,Corniyah,F,12,,1,0
21191,Corny,M,11,,3,0
21192,Corolyn,F,34,,2,0
21193,Coron,M,84,,3,0
21194,Corona,F,98,,2,0
21195,Coronda,F,43,,2,0
21196,Corra,F,311,,3,0
21197,Corrado,M,289,,2,0
21198,Corrah,F,5,,3,0
21199,Corraine,F,10,,1,0
21200,Corran,M,138,,3,0
21201,Correan,F,5,,2,0
21202,Corree,F,5,,2,0
21203,Correen,F,175,,2,0
21204,Correena,F,5,,1,0
21205,Correll,M,132,,3,0
21206,Corren,F,25,,3,0
21207,Corren,M,5,,3,0
21208,Correna,F,327,,2,0
21209,Correne,F,446,,2,0
21210,Correon,M,7,,2,0
21211,Corretta,F,131,,2,0
21212,Correy,F,46,,2,0
21213,Correy,M,1089,,2,0
21214,Corri,F,687,,3,0
21215,Corri,M,27,,3,0
21216,Corriana,F,11,,1,0
21217,Corrianna,F,19,,1,0
21218,Corrice,M,5,,2,0
21219,Corrick,M,5,,3,0
21220,Corrida,F,11,,2,0
21221,Corrie,F,8293,,2,0
21222,Corrie,M,1263,,2,0
21223,Corrigan,F,45,,2,0
21224,Corrigan,M,191,,2,0
21225,Corrin,F,1962,,3,0
21226,Corrin,M,132,,3,0
21227,Corrina,F,5702,,2,0
21228,Corrinda,F,9,,2,0
21229,Corrine,F,20562,,2,0
21230,Corrinn,F,33,,3,0
21231,Corrinna,F,228,,2,0
21232,Corrinne,F,2102,,2,0
21233,Corrion,M,95,,2,0
21234,Corris,F,13,,3,0
21235,Corris,M,22,,3,0
21236,Corrisa,F,60,,2,0
21237,Corrissa,F,91,,2,0
21238,Corron,M,33,,3,0
21239,Corry,F,314,,3,0
21240,Corry,M,2138,,3,0
21241,Corryn,F,686,,3,0
21242,Corryne,F,13,,2,0
21243,Corsandra,F,5,,2,0
21244,Corsha,F,15,,3,0
21245,Corsica,F,86,,2,0
21246,Corson,M,33,,3,0
21247,Cort,M,1798,,4,0
21248,Cortana,F,143,,2,0
21249,Cortasia,F,75,,1,0
21250,Cortavia,F,5,,1,0
21251,Cortavion,M,19,,1,0
21252,Cortavious,M,234,,0,0
21253,Cortavius,M,105,,1,0
21254,Cortaz,M,12,,3,0
21255,Cortazia,F,6,,1,0
21256,Cortell,M,5,,3,0
21257,Corteney,F,8,,1,0
21258,Cortes,M,21,,3,0
21259,Cortez,F,89,,3,0
21260,Cortez,M,10112,,3,0
21261,Corteze,M,6,,2,0
21262,Cortina,F,259,,2,0
21263,Cortisha,F,26,,2,0
21264,Cortlan,M,109,,3,0
21265,Cortland,F,32,,3,0
21266,Cortland,M,1970,,3,0
21267,Cortlandt,M,80,,3,0
21268,Cortlen,M,27,,3,0
21269,Cortlin,M,125,,3,0
21270,Cortlyn,F,349,,3,0
21271,Cortlyn,M,15,,3,0
21272,Cortlynn,F,163,,3,0
21273,Cortne,F,58,,3,0
21274,Cortnee,F,617,,2,0
21275,Cortnei,F,35,,2,0
21276,Cortney,F,16897,,2,0
21277,Cortney,M,3120,,2,0
21278,Cortni,F,818,,3,0
21279,Cortnie,F,864,,2,0
21280,Cortny,F,197,,3,0
21281,Cortrell,M,46,,3,0
21282,Corutney,F,5,,1,0
21283,Corvell,M,41,,3,0
21284,Corvetta,F,11,,2,0
21285,Corvette,F,80,,2,0
21286,Corvin,M,650,,3,0
21287,Corvina,F,5,,2,0
21288,Corvo,M,5,,3,0
21289,Corvon,M,33,,3,0
21290,Corvus,M,36,,3,0
21291,Corvyn,M,11,,3,0
21292,Corwin,M,4183,,3,0
21293,Corwyn,M,446,,3,0
21294,Corwynn,M,5,,3,0
21295,Cory,F,6499,,3,0
21296,Cory,M,125739,,3,0
21297,Coryana,F,10,,1,0
21298,Coryann,F,5,,2,0
21299,Corydon,M,190,,2,0
21300,Corye,M,49,,2,0
21301,Coryell,M,13,,2,0
21302,Coryion,M,17,,1,0
21303,Coryn,F,906,,3,0
21304,Coryna,F,17,,2,0
21305,Coryne,F,11,,2,0
21306,Corynn,F,728,,3,0
21307,Corynne,F,410,,2,0
21308,Coryon,M,44,,2,0
21309,Cosandra,F,135,,2,0
21310,Cosby,F,23,,3,0
21311,Cosby,M,212,,3,0
21312,Cosetta,F,41,,2,0
21313,Cosette,F,2355,,2,0
21314,Cosha,F,6,,3,0
21315,Cosie,F,5,,2,0
21316,Cosima,F,218,,2,0
21317,Cosimo,M,914,,2,0
21318,Cosma,F,28,,3,0
21319,Cosmas,M,15,,3,0
21320,Cosme,M,1305,,3,0
21321,Cosmo,M,2386,,3,0
21322,Cosmos,M,21,,3,0
21323,Cossandra,F,20,,2,0
21324,Cossette,F,46,,2,0
21325,Cossie,M,11,,2,0
21326,Costa,M,251,,3,0
21327,Costantino,M,60,,1,0
21328,Costanzo,M,12,,2,0
21329,Costas,M,266,,3,0
21330,Costella,F,432,,2,0
21331,Costello,F,5,,2,0
21332,Costello,M,56,,2,0
21333,Coston,M,92,,3,0
21334,Cota,M,6,,3,0
21335,Cote,M,163,,3,0
21336,Cotenia,F,6,,1,0
21337,Cotey,M,141,,2,0
21338,Cotha,F,5,,3,0
21339,Coti,F,49,,3,0
21340,Coti,M,11,,3,0
21341,Cotie,F,18,,2,0
21342,Cotie,M,17,,2,0
21343,Cotina,F,243,,2,0
21344,Cotis,M,5,,3,0
21345,Cotrina,F,46,,2,0
21346,Cott,M,30,,4,0
21347,Cotter,M,45,,3,0
21348,Cottie,F,33,,2,0
21349,Cotton,M,414,,3,0
21350,Cottrell,M,141,,3,0
21351,Coty,F,768,,3,0
21352,Coty,M,5455,,3,0
21353,Coua,F,25,,2,0
21354,Cougar,M,206,,2,0
21355,Coula,F,6,,2,0
21356,Coulette,F,5,,1,0
21357,Coulson,M,313,,2,0
21358,Coulten,M,5,,2,0
21359,Coulter,M,642,,2,0
21360,Coulton,M,139,,2,0
21361,Coumba,F,161,,2,0
21362,Council,M,263,,2,0
21363,Count,M,5,,3,0
21364,Countess,F,117,,2,0
21365,Countney,F,27,,1,0
21366,Couper,M,159,,2,0
21367,Courage,F,37,,1,0
21368,Courage,M,180,,1,0
21369,Courey,M,25,,1,0
21370,Couri,F,5,,2,0
21371,Courney,F,69,,1,0
21372,Courntey,F,44,,1,0
21373,Court,M,304,,3,0
21374,Courtany,F,82,,1,0
21375,Courtenay,F,1188,,0,0
21376,Courtenay,M,250,,0,0
21377,Courteney,F,1124,,0,0
21378,Courteney,M,5,,0,0
21379,Courteny,F,63,,1,0
21380,Courtez,M,97,,2,0
21381,Courtlan,M,28,,2,0
21382,Courtland,F,226,,2,0
21383,Courtland,M,3622,,2,0
21384,Courtlandt,M,16,,2,0
21385,Courtlin,F,13,,2,0
21386,Courtlin,M,51,,2,0
21387,Courtlyn,F,757,,2,0
21388,Courtlyn,M,10,,2,0
21389,Courtlynn,F,317,,2,0
21390,Courtnay,F,467,,1,0
21391,Courtnay,M,10,,1,0
21392,Courtne,F,81,,2,0
21393,Courtnee,F,1620,,1,0
21394,Courtnee,M,9,,1,0
21395,Courtnei,F,229,,1,0
21396,Courtney,F,257498,,1,0
21397,Courtney,M,22698,,1,0
21398,Courtneyann,F,11,,0,0
21399,Courtni,F,937,,2,0
21400,Courtnie,F,2114,,1,0
21401,Courtny,F,500,,2,0
21402,Courtny,M,5,,2,0
21403,Courtnye,F,5,,1,0
21404,Courvoisier,M,62,,-1,0
21405,Coury,M,57,,2,0
21406,Coutney,F,77,,1,0
21407,Couture,F,55,,1,0
21408,Couy,M,6,,2,0
21409,Cova,F,103,,3,0
21410,Cova,M,5,,3,0
21411,Covan,M,5,,3,0
21412,Cove,F,35,,3,0
21413,Cove,M,376,,3,0
21414,Coven,M,41,,3,0
21415,Covert,M,11,,3,0
21416,Covey,F,5,,2,0
21417,Covey,M,151,,2,0
21418,Covie,F,5,,2,0
21419,Covin,M,57,,3,0
21420,Covington,M,18,,2,0
21421,Covy,M,5,,3,0
21422,Cowan,M,163,,3,0
21423,Cowana,F,5,,2,0
21424,Cowanda,F,26,,2,0
21425,Cowen,M,196,,3,0
21426,Coy,F,866,,3,0
21427,Coy,M,16525,,3,0
21428,Coya,F,18,,2,0
21429,Coyal,M,11,,2,0
21430,Coye,F,42,,2,0
21431,Coye,M,420,,2,0
21432,Coyer,M,19,,2,0
21433,Coyla,F,27,,2,0
21434,Coyle,M,116,,2,0
21435,Coyote,M,53,,1,0
21436,Coyt,M,133,,3,0
21437,Coyte,M,6,,2,0
21438,Cozell,M,6,,3,0
21439,Cozella,F,6,,2,0
21440,Cozetta,F,557,,2,0
21441,Cozette,F,1389,,2,0
21442,Cozie,F,43,,2,0
21443,Cozmo,M,5,,3,0
21444,Cozy,F,101,,3,0
21445,Cozy,M,21,,3,0
21446,Crae,M,8,,3,0
21447,Crafton,M,9,,3,0
21448,Crag,M,5,,4,0
21449,Cragi,M,5,,3,0
21450,Craig,F,1012,,3,0
21451,Craig,M,298728,,3,0
21452,Craige,M,371,,2,0
21453,Craigory,M,98,,1,0
21454,Cramer,M,55,,3,0
21455,Cramon,M,5,,3,0
21456,Crandall,M,292,,3,0
21457,Crandon,M,6,,3,0
21458,Crane,M,5,,3,0
21459,Cranford,M,158,,3,0
21460,Cranston,M,364,,3,0
21461,Crash,M,51,,4,0
21462,Crate,M,5,,3,0
21463,Craven,M,366,,3,0
21464,Crawford,F,19,,3,0
21465,Crawford,M,4297,,3,0
21466,Crawley,M,16,,2,0
21467,Cray,M,111,,3,0
21468,Crayson,M,11,,2,0
21469,Crayton,M,645,,2,0
21470,Crea,F,11,,3,0
21471,Cread,M,11,,3,0
21472,Creasie,F,130,,1,0
21473,Crecencio,M,151,,1,0
21474,Creda,F,37,,3,0
21475,Credell,M,7,,3,0
21476,Credence,F,14,,2,0
21477,Credence,M,24,,2,0
21478,Cree,F,858,,3,0
21479,Cree,M,542,,3,0
21480,Creed,M,3272,,3,0
21481,Creedan,M,5,,2,0
21482,Creedance,F,7,,1,0
21483,Creedance,M,5,,1,0
21484,Creede,M,46,,2,0
21485,Creeden,M,36,,2,0
21486,Creedence,F,86,,1,0
21487,Creedence,M,209,,1,0
21488,Creedon,M,76,,2,0
21489,Creedyn,M,12,,2,0
21490,Creek,M,231,,3,0
21491,Creel,M,5,,3,0
21492,Creg,M,247,,4,0
21493,Cregg,M,179,,4,0
21494,Creig,M,381,,3,0
21495,Creigh,M,5,,3,0
21496,Creighton,F,16,,2,0
21497,Creighton,M,3520,,2,0
21498,Creo,M,16,,3,0
21499,Creola,F,1748,,2,0
21500,Creolia,F,5,,1,0
21501,Creon,M,10,,3,0
21502,Creosha,F,6,,2,0
21503,Crescencia,F,6,,1,0
21504,Crescencio,M,259,,1,0
21505,Crescent,F,103,,3,0
21506,Crescentia,F,62,,1,0
21507,Crescenzo,M,10,,2,0
21508,Cresencia,F,122,,1,0
21509,Cresenciano,M,6,,0,0
21510,Cresencio,M,874,,1,0
21511,Cresha,F,46,,3,0
21512,Creshawn,M,10,,3,0
21513,Cresie,F,5,,2,0
21514,Crespin,M,253,,3,0
21515,Cress,M,10,,4,0
21516,Cressa,F,41,,3,0
21517,Cressida,F,113,,2,0
21518,Cressie,F,368,,2,0
21519,Cresta,F,236,,3,0
21520,Crestina,F,61,,2,0
21521,Creston,M,796,,3,0
21522,Creta,F,350,,3,0
21523,Crete,F,14,,3,0
21524,Cretia,F,17,,2,0
21525,Crettie,F,5,,2,0
21526,Crew,F,10,,4,0
21527,Crew,M,3569,,4,0
21528,Crewe,M,96,,3,0
21529,Crews,M,79,,4,0
21530,Creyton,M,11,,2,0
21531,Crhistopher,M,45,,2,0
21532,Criag,M,309,,3,0
21533,Crichton,M,18,,3,0
21534,Cricket,F,587,,3,0
21535,Crickett,F,115,,3,0
21536,Crimson,F,998,,3,0
21537,Crimson,M,361,,3,0
21538,Crimsyn,F,13,,3,0
21539,Cris,F,1088,,4,0
21540,Cris,M,2917,,4,0
21541,Crisangel,M,6,,2,0
21542,Crisann,F,5,,3,0
21543,Crisanna,F,5,,2,0
21544,Crisanta,F,49,,2,0
21545,Crisanto,M,199,,2,0
21546,Crisbel,F,16,,3,0
21547,Criscia,F,6,,2,0
21548,Crisel,F,24,,3,0
21549,Criselda,F,1651,,2,0
21550,Criselle,F,6,,2,0
21551,Crisette,F,7,,2,0
21552,Crisha,F,16,,3,0
21553,Crishaun,M,6,,2,0
21554,Crishawn,M,39,,3,0
21555,Crishon,M,10,,3,0
21556,Crisinda,F,5,,2,0
21557,Crislyn,F,140,,3,0
21558,Crislynn,F,49,,3,0
21559,Crisma,F,10,,3,0
21560,Crisoforo,M,40,,1,0
21561,Crisol,F,64,,3,0
21562,Crispin,F,5,,3,0
21563,Crispin,M,1709,,3,0
21564,Crispina,F,23,,2,0
21565,Crispus,M,7,,3,0
21566,Criss,F,114,,4,0
21567,Criss,M,570,,4,0
21568,Crissa,F,420,,3,0
21569,Crissandra,F,15,,2,0
21570,Crissangel,M,5,,2,0
21571,Crissey,F,20,,2,0
21572,Crissi,F,48,,3,0
21573,Crissie,F,477,,2,0
21574,Crisslyn,F,5,,3,0
21575,Crisstopher,M,5,,2,0
21576,Crissy,F,2582,,3,0
21577,Crist,M,789,,4,0
21578,Crista,F,4231,,3,0
21579,Cristabel,F,206,,2,0
21580,Cristabella,F,46,,1,0
21581,Cristain,M,35,,2,0
21582,Cristal,F,15519,,3,0
21583,Cristal,M,55,,3,0
21584,Cristalina,F,12,,1,0
21585,Cristalle,F,64,,2,0
21586,Cristaly,F,5,,2,0
21587,Cristalyn,F,5,,2,0
21588,Cristan,F,203,,3,0
21589,Cristan,M,160,,3,0
21590,Cristee,F,11,,2,0
21591,Cristeen,F,5,,2,0
21592,Cristel,F,766,,3,0
21593,Cristela,F,616,,2,0
21594,Cristell,F,18,,3,0
21595,Cristella,F,89,,2,0
21596,Cristelle,F,46,,2,0
21597,Cristen,F,2650,,3,0
21598,Cristen,M,126,,3,0
21599,Cristena,F,18,,2,0
21600,Cristene,F,33,,2,0
21601,Cristhian,M,1050,,2,0
21602,Cristhofer,M,56,,2,0
21603,Cristi,F,3191,,3,0
21604,Cristia,F,5,,2,0
21605,Cristian,F,1121,,2,0
21606,Cristian,M,62737,,2,0
21607,Cristiana,F,857,,1,0
21608,Cristianna,F,89,,1,0
21609,Cristiano,M,2593,,1,0
21610,Cristie,F,2097,,2,0
21611,Cristien,M,21,,2,0
21612,Cristin,F,4269,,3,0
21613,Cristin,M,120,,3,0
21614,Cristina,F,51292,,2,0
21615,Cristina,M,270,,2,0
21616,Cristine,F,4079,,2,0
21617,Cristinia,F,10,,1,0
21618,Cristino,M,326,,2,0
21619,Cristion,M,43,,2,0
21620,Cristle,F,59,,3,0
21621,Cristo,M,1114,,3,0
21622,Cristobal,F,11,,2,0
21623,Cristobal,M,7137,,2,0
21624,Cristofer,M,3754,,2,0
21625,Cristoffer,M,5,,2,0
21626,Cristofher,M,100,,2,0
21627,Cristol,F,62,,3,0
21628,Criston,F,19,,3,0
21629,Criston,M,102,,3,0
21630,Cristopher,M,10912,,2,0
21631,Cristos,M,35,,3,0
21632,Cristoval,M,427,,2,0
21633,Cristy,F,8073,,3,0
21634,Cristy,M,57,,3,0
21635,Cristyan,M,29,,2,0
21636,Cristyl,F,6,,3,0
21637,Cristyle,F,5,,2,0
21638,Cristyn,F,280,,3,0
21639,Cristyna,F,5,,2,0
21640,Crit,M,111,,4,0
21641,Crixus,M,158,,3,0
21642,Criztian,M,5,,2,0
21643,Crmen,F,5,,4,0
21644,Crockett,M,303,,3,0
21645,Croix,F,6,,3,0
21646,Croix,M,743,,3,0
21647,Crol,F,12,,4,0
21648,Cromer,M,5,,3,0
21649,Cromwell,M,34,,3,0
21650,Crosbie,F,5,,2,0
21651,Crosby,F,367,,3,0
21652,Crosby,M,4288,,3,0
21653,Crosley,F,51,,2,0
21654,Crosley,M,96,,2,0
21655,Cross,M,926,,4,0
21656,Crossley,M,5,,2,0
21657,Crosslyn,F,5,,3,0
21658,Crowell,M,12,,3,0
21659,Crowley,M,24,,2,0
21660,Crown,M,6,,4,0
21661,Croy,M,68,,3,0
21662,Crstal,F,5,,4,0
21663,Cru,M,697,,4,0
21664,Crucita,F,84,,2,0
21665,Crue,M,660,,3,0
21666,Cruise,M,311,,2,0
21667,Cruiz,M,42,,3,0
21668,Cruize,M,36,,2,0
21669,Crus,M,15,,4,0
21670,Cruse,M,31,,3,0
21671,Crusita,F,37,,2,0
21672,Crusoe,M,20,,2,0
21673,Crustal,F,7,,3,0
21674,Cruz,F,4071,,4,0
21675,Cruz,M,23215,,4,0
21676,Cruze,M,544,,3,0
21677,Cruzita,F,257,,2,0
21678,Cruzito,M,369,,2,0
21679,Crys,F,15,,4,0
21680,Crysal,F,38,,3,0
21681,Crysania,F,7,,1,0
21682,Crysany,F,7,,2,0
21683,Crysta,F,1771,,3,0
21684,Crystabel,F,5,,2,0
21685,Crystal,F,330281,,3,0
21686,Crystal,M,1185,,3,0
21687,Crystalann,F,150,,2,0
21688,Crystale,F,203,,2,0
21689,Crystalee,F,65,,1,0
21690,Crystalgayle,F,5,,0,0
21691,Crystalin,F,31,,2,0
21692,Crystalina,F,59,,1,0
21693,Crystaline,F,39,,1,0
21694,Crystall,F,407,,3,0
21695,Crystalle,F,56,,2,0
21696,Crystallee,F,74,,1,0
21697,Crystallynn,F,66,,2,0
21698,Crystalmarie,F,62,,0,0
21699,Crystalrose,F,32,,1,0
21700,Crystalyn,F,647,,2,0
21701,Crystalynn,F,235,,2,0
21702,Crystan,F,28,,3,0
21703,Crystel,F,721,,3,0
21704,Crystell,F,5,,3,0
21705,Crystella,F,11,,2,0
21706,Crystelle,F,77,,2,0
21707,Crysten,F,154,,3,0
21708,Crysti,F,51,,3,0
